"i" "HH" "U" "V"
"828" 16560 3.06540255089752 1.83178315270287 2.69472238987257
"829" 16580 3.07553916696259 1.74262586774804 2.74969340724379
"830" 16600 3.07816871992374 1.7469738917348 2.65860090997594
"831" 16620 3.06642263465192 1.81907273952887 2.62649747282283
"832" 16640 3.03922916637355 1.77422862989213 2.34963870464602
"833" 16660 2.9123994911512 1.76229625720244 2.51982688099722
"834" 16680 3.04594211736316 1.65541047542836 2.49860994988769
"835" 16700 3.02192050325884 1.9220637777831 2.54593827570882
"836" 16720 3.09824750117963 1.70425024727047 2.48627191294471
"837" 16740 3.11220117505568 1.78134288785361 2.6880522787544
"838" 16760 3.2355448095961 1.71750497788498 2.71093779330504
"839" 16780 2.99655509929236 1.80486750985355 2.38353777342731
"840" 16800 3.06225887904687 1.85917608062187 2.54472678733021
"841" 16820 3.00727925630573 1.76095255847299 2.36617989592774
"842" 16840 3.07394645180364 1.73726470039856 2.55317010391592
"843" 16860 3.0059762740508 1.7928826274699 2.41410862671308
"844" 16880 2.99976047867485 1.7024216639705 2.38267694506836
"845" 16900 3.03064174290088 1.74957404598342 2.5485439793724
"846" 16920 2.92788746736722 1.78212120785272 2.70755424104571
"847" 16940 3.10679622616047 1.73263395583016 2.23987619036686
"848" 16960 2.95332776496527 1.7199972434806 2.38503889448055
"849" 16980 3.13326207721239 1.70852115779665 2.37843128578186
"850" 17000 2.99867129085476 1.73126987088893 2.60366813229402
"851" 17020 3.16780875510057 1.71710895362314 2.40998562401598
"852" 17040 3.12326102263138 1.76962050314822 2.47906160537734
"853" 17060 3.07272141682484 1.71384558235123 2.33660731815427
"854" 17080 3.07683854559699 1.72846239360575 2.38160109259675
"855" 17100 2.98627465285592 1.74763316432104 2.27641323433673
"856" 17120 3.03960440579716 1.71695564987571 2.39858322494677
"857" 17140 3.04237476216121 1.72441998090334 2.37004444913209
"858" 17160 3.10827648104034 1.72736988789207 2.3067548872459
"859" 17180 3.01010291804571 1.78959142445583 2.590341119968
"860" 17200 2.90979003732145 1.67138086837185 2.636901507055
"861" 17220 3.09304075785552 1.70870333279727 2.46639237889813
"862" 17240 2.93031259481577 1.79364929188432 2.52332909269639
"863" 17260 3.04292277937279 1.79406018430978 2.50240405254034
"864" 17280 3.0696236037395 1.67232570865823 2.25789767005178
"865" 17300 3.02914103536159 1.75645244728999 2.37675004161669
"866" 17320 3.04203797198621 1.75133278296498 2.13204993565224
"867" 17340 3.04038775202714 1.73020734127575 2.41648595387345
"868" 17360 3.07797461019069 1.81184910306452 2.57982396851666
"869" 17380 3.07445008542783 1.80779632197368 2.26559461125688
"870" 17400 3.0255783981803 1.74100291830486 2.3693070553077
"871" 17420 2.97011639126618 1.74343784871891 2.33616940719017
"872" 17440 3.17205707860589 1.77237583060711 2.42328684653039
"873" 17460 3.01180392275454 1.73339045329979 2.24458523940122
"874" 17480 2.96849944117869 1.75765808889137 2.41922006399597
"875" 17500 3.03129521657839 1.64809940814708 2.34442100311828
"876" 17520 3.04487052370374 1.7216934729971 2.12724989921452
"877" 17540 2.98550631955495 1.81909161232029 2.33195836991937
"878" 17560 2.96742115752204 1.77464894996067 2.51845492436887
"879" 17580 3.01438434016803 1.73409043970829 2.37953205768132
"880" 17600 2.97981966984689 1.73383390301296 2.48432509601833
"881" 17620 2.96145702106979 1.75490951174959 2.60560473710913
"882" 17640 2.96135602240323 1.797781751459 2.31415125799092
"883" 17660 2.93953793070044 1.75557556545977 2.5084335775281
"884" 17680 2.98703756762455 1.78146294557761 2.1593603471654
"885" 17700 2.88816038245446 1.75043416160459 2.86387106890349
"886" 17720 3.09266608038198 1.76273805563191 2.32152102950439
"887" 17740 3.06775605635739 1.7017775610356 2.3928146100885
"888" 17760 2.91803004262156 1.77826685919205 2.31633192963767
"889" 17780 3.00210985954524 1.73871846437927 2.24563721278052
"890" 17800 3.08948672549805 1.69021963504518 2.28123793960197
"891" 17820 2.96343179833305 1.79660814859671 2.22705783536729
"892" 17840 2.8657341489414 1.65356933613332 2.28365937158882
"893" 17860 3.01769916692017 1.71043558653587 2.41777608253745
"894" 17880 2.95794413856389 1.66837863594885 2.51283652411447
"895" 17900 2.98849506302159 1.72883560971739 2.17369683590493
"896" 17920 2.98627320615736 1.71758677806935 2.49722588117923
"897" 17940 3.07777431206997 1.65368394362822 2.62155740063218
"898" 17960 2.94689060761893 1.71809341632066 2.3862448805814
"899" 17980 2.95271539951674 1.73210678284523 2.57820359002373
"900" 18000 2.91636712370424 1.64909898829349 2.47876797192153
"901" 18020 2.99142022516754 1.69823645531177 2.33652918862248
"902" 18040 2.99802400788066 1.69014134437036 2.52916038236641
"903" 18060 2.96848501640898 1.67903756704008 2.2633015618567
"904" 18080 2.91430208787305 1.73152726816923 2.3634497182083
"905" 18100 3.06478610198829 1.66567436777244 2.0416551511689
"906" 18120 2.9645397567534 1.72191865384837 2.21270962863933
"907" 18140 2.98403870185797 1.72746190822081 2.15534403653771
"908" 18160 2.86406181957092 1.66157411127536 2.24940268946671
"909" 18180 3.09771084722916 1.74668387759104 2.13984333455897
"910" 18200 2.95979831339033 1.693386258013 2.12933221908265
"911" 18220 2.94248351009827 1.69582853978981 2.55727620206799
"912" 18240 2.96040970771593 1.72817881149473 2.30452260154541
"913" 18260 2.86792606308693 1.66189417922939 2.14823043543095
"914" 18280 2.95803032144474 1.70675710431822 2.39425156713805
"915" 18300 3.02729473131481 1.67178025540629 2.3550713870899
"916" 18320 2.9309560080299 1.78023171418834 2.34834200743063
"917" 18340 2.96816977819147 1.74791119287258 2.37004892796325
"918" 18360 3.06563021515021 1.69548688475887 2.30741434494196
"919" 18380 2.94453723939491 1.71234357323506 2.56117839062907
"920" 18400 3.04453483577644 1.7492047298197 2.33782887971975
"921" 18420 2.97750432076638 1.68398820430095 2.1790186943271
"922" 18440 2.90307294581016 1.66182526751176 2.30357373452427
"923" 18460 2.80790161430953 1.7004307807509 2.13952575847326
"924" 18480 3.00507353224312 1.6558152007259 2.36997785060916
"925" 18500 2.94798255649676 1.7035962439406 2.18042936397286
"926" 18520 2.91975966435018 1.75551268340209 2.27657933143327
"927" 18540 2.85704374486606 1.69478666191708 2.39507964553815
"928" 18560 2.93940654950019 1.64776100474412 2.18191173608762
"929" 18580 2.93595034945832 1.6884882999586 2.35817422316723
"930" 18600 2.95592242395263 1.70027796897113 2.21343004877341
"931" 18620 3.00983870650439 1.73656789863761 2.21930453738437
"932" 18640 2.91778906935516 1.67861035609923 2.09985329627853
"933" 18660 2.92373494466167 1.68365870012605 2.31947856744274
"934" 18680 3.04988458228186 1.73233771339776 2.2370118244988
"935" 18700 2.94645689727193 1.67963346990245 2.49582255086127
"936" 18720 2.86963161960958 1.71899776235863 2.25515461422822
"937" 18740 2.84126867923358 1.7369561001376 2.29025006470146
"938" 18760 2.91362425863287 1.677639332302 2.24778881716219
"939" 18780 2.80907542143538 1.65389781648177 2.16503684641156
"940" 18800 3.05667930365495 1.70151770305278 2.27279716593587
"941" 18820 2.96289906294149 1.65051547688671 2.17599135335881
"942" 18840 3.02863480119263 1.71051020089656 2.38934439159173
"943" 18860 2.87988467809131 1.68323265791131 2.36642614241349
"944" 18880 2.92820464889048 1.72746138548818 2.36296020511317
"945" 18900 2.90489990932323 1.63013933637884 2.52885149509222
"946" 18920 2.84985922148486 1.65445335122205 2.23491034934456
"947" 18940 2.95635150762417 1.66356684470128 2.30064453552127
"948" 18960 2.82933703668786 1.62473105256232 2.35919525075496
"949" 18980 2.94900019625199 1.63860579764673 2.14761083137489
"950" 19000 2.8587138384489 1.68088477641386 2.52816291541875
"951" 19020 2.89151130954389 1.70077905793194 2.24138432365214
"952" 19040 3.04608503720129 1.66399390503827 2.10683658129183
"953" 19060 2.87522194258614 1.70263891528232 2.13808037589687
"954" 19080 2.93727355508386 1.71944000143544 2.13392886185163
"955" 19100 3.02013319086218 1.66006100527717 2.14655542185581
"956" 19120 2.92048356448301 1.65464093950971 2.28876227913479
"957" 19140 2.86026541748288 1.63064134843409 2.19811857586362
"958" 19160 2.84363268286257 1.65401967127937 2.40808210185562
"959" 19180 2.93988302501137 1.63803504860157 2.04525211590326
"960" 19200 2.80367792533638 1.635891338232 2.14427971924377
"961" 19220 2.91743029932459 1.6746217453667 2.28930262411544
"962" 19240 2.80523828933243 1.6331498088368 1.97829305058094
"963" 19260 2.81643790477886 1.61469126897259 2.18893864244326
"964" 19280 2.93616434337185 1.66130290529797 2.21595339100314
"965" 19300 2.83792824696606 1.64531606872639 2.1635060973298
"966" 19320 2.78758836885799 1.71234111490923 2.16140580873904
"967" 19340 2.85676483655704 1.65454985518775 2.19592971037695
"968" 19360 2.89338746141396 1.64602525364281 2.05175754346838
"969" 19380 2.85338626049406 1.59793012587864 2.00429168916912
"970" 19400 3.00254196592746 1.64811630284053 2.38883057687655
"971" 19420 2.85104391091873 1.70039738744083 2.10081217975454
"972" 19440 2.95430429241551 1.62393018441658 2.21022509826607
"973" 19460 2.85136949712298 1.65904202317087 2.19766594144297
"974" 19480 2.90643693285093 1.65123263221558 2.09849054583438
"975" 19500 2.81753036290059 1.63914647392753 2.11260025220204
"976" 19520 2.80079199645706 1.66172330923809 2.19224966483449
"977" 19540 2.9164711637555 1.57446436086076 2.08345935554495
"978" 19560 2.8742827825188 1.62177972286912 2.11497668352729
"979" 19580 2.91528627729669 1.59341332153243 2.22982509219007
"980" 19600 2.69466111581552 1.62488275103851 2.17051639525757
"981" 19620 2.87276059006794 1.63689918040524 2.11642914898905
"982" 19640 2.89652473849365 1.64682666316628 2.06270246809835
"983" 19660 2.88484257569399 1.62668101722365 2.1057522815807
"984" 19680 2.80780735596607 1.59918026798016 2.57305105851661
"985" 19700 2.84337953924059 1.60724933612642 2.21206534544212
"986" 19720 2.85633080929381 1.52835287339019 2.15685845728855
"987" 19740 2.77028718266674 1.64788697862589 1.97716451423622
"988" 19760 2.87110488673357 1.56947788804647 2.2311621158896
"989" 19780 2.81477288567415 1.68157759908447 2.20779352977067
"990" 19800 2.87766186578906 1.62249476529869 1.92367227982543
"991" 19820 2.75960594248781 1.641926389164 2.10039259893424
"992" 19840 2.89641733535542 1.61934906687912 2.03599881992483
"993" 19860 2.84936637352205 1.64074597565595 2.25401846107084
"994" 19880 2.87573585874392 1.67860041216571 2.10685207255955
"995" 19900 2.89918622918328 1.58042338614839 2.21007475531999
"996" 19920 2.88248615040212 1.60700951783685 2.02545999441772
"997" 19940 2.95916647063314 1.66148772929261 2.17544082703034
"998" 19960 2.87265162344122 1.64573841498931 2.32885473072262
"999" 19980 2.85988324102248 1.65076743728758 1.99868045893732
"1000" 20000 2.81997535417631 1.62951768076861 2.14578668674742
"1001" 20020 2.83673526962631 1.57466440478642 2.20156795217565
"1002" 20040 2.94926655783522 1.62375443569656 2.12471836288544
"1003" 20060 2.86765948876124 1.66835142858241 2.08301851529988
"1004" 20080 2.84383701393205 1.72647008196054 2.03089493593298
"1005" 20100 2.91249787541675 1.59783665263945 2.01720474321248
"1006" 20120 2.81161524047253 1.6178163602425 2.14309952802218
"1007" 20140 2.8759478083518 1.64659895742399 2.09140774329385
"1008" 20160 2.88063497473054 1.63582013398332 2.08849825516565
"1009" 20180 2.87579497142769 1.57190479610617 2.08916518272118
"1010" 20200 2.86317876175308 1.6222727525382 1.9904364736039
"1011" 20220 2.83611554787331 1.60227535484739 2.1158120825949
"1012" 20240 2.74890336221031 1.57584304516825 2.1699620393088
"1013" 20260 2.85641477973996 1.59792804290636 2.1784983479392
"1014" 20280 2.79063837033934 1.54926979322656 2.16285113761526
"1015" 20300 2.75850575000008 1.6631236694223 2.13867074384347
"1016" 20320 2.87431257034838 1.62950598008594 2.05069541055481
"1017" 20340 2.76608960928429 1.61140048931199 2.05178262163173
"1018" 20360 2.89264547161233 1.61809163539401 1.98489488664153
"1019" 20380 2.72728141376881 1.60100851482498 2.06588140180713
"1020" 20400 2.83288247407065 1.59163136367697 2.28148871414334
"1021" 20420 2.75073789261343 1.56332769448197 2.1923167374659
"1022" 20440 2.8890461515673 1.62664620014172 2.39018056431691
"1023" 20460 2.83592037501115 1.58225774051098 2.1110398259235
"1024" 20480 2.89262299394247 1.63343270888098 2.11411750751921
"1025" 20500 2.80149043781813 1.63341274139557 2.15063884071238
"1026" 20520 2.83356155499857 1.59306226176404 2.02073145150695
"1027" 20540 2.86724768640969 1.56922841023212 2.20236251402845
"1028" 20560 2.7691664116307 1.56724837920993 2.0884773804655
"1029" 20580 2.78317866128011 1.59047951546259 1.8484395682921
"1030" 20600 2.8351168195821 1.55973913476298 2.13559320649908
"1031" 20620 2.83680509806369 1.66616592191717 2.01307599313669
"1032" 20640 2.84622553332888 1.5493211191733 2.23022894406277
"1033" 20660 2.72939748168219 1.64160518478937 2.16913427068613
"1034" 20680 2.87345968722155 1.60496894915941 2.23980023525283
"1035" 20700 2.83398221329274 1.59505138367602 1.99558422790201
"1036" 20720 2.79111095553995 1.58461377131765 2.14574777676492
"1037" 20740 2.80522700522639 1.53343567905892 2.09214625390753
"1038" 20760 2.75862934082349 1.5983475994154 2.14850309665708
"1039" 20780 2.77577037957349 1.53838502198557 1.89956372276768
"1040" 20800 2.80929601421487 1.54030063740956 2.07901297054255
"1041" 20820 2.77458484227328 1.6233685759614 2.06733472823048
"1042" 20840 2.76822927767444 1.59466444802246 2.19004115026605
"1043" 20860 2.85562803147825 1.52312747822822 2.19705826811455
"1044" 20880 2.89002382669057 1.6149912292343 2.04615714269077
"1045" 20900 2.84700290174749 1.64431572805838 1.89490332997467
"1046" 20920 2.85493478212871 1.51008659894039 2.02989577853249
"1047" 20940 2.77340123022275 1.55356136950904 1.98556149968251
"1048" 20960 2.87803197175819 1.56319346347425 2.15660699390178
"1049" 20980 2.82525538957126 1.598406921863 2.08185842564736
"1050" 21000 2.80915334855851 1.57578379137335 2.2053339937025
"1051" 21020 2.82870912583786 1.56658056364529 2.16122424463934
"1052" 21040 2.8470025387316 1.57695118826136 2.21829848140567
"1053" 21060 2.74917357278747 1.57940795515276 2.17615876253111
"1054" 21080 2.88218183594845 1.56808721997671 2.05694859484755
"1055" 21100 2.7278671782259 1.58668373841438 2.07483514429672
"1056" 21120 2.73496684663843 1.55085738600244 1.97707852616059
"1057" 21140 2.8254943603332 1.68492143273539 1.9347079305492
"1058" 21160 2.88224812850972 1.55761958770314 2.1745624857321
"1059" 21180 2.91551016070434 1.65138219570349 2.06722623888869
"1060" 21200 2.77059289334707 1.60207741715166 2.1194554284308
"1061" 21220 2.74434161973396 1.55534880739719 1.9348138917803
"1062" 21240 2.87085933870333 1.58746031916149 2.18979408374191
"1063" 21260 2.75956875934865 1.58719713207829 1.93581170506842
"1064" 21280 2.78385861979667 1.53900164931902 2.01015379904749
"1065" 21300 2.80693360083652 1.52747834257373 2.02883601956568
"1066" 21320 2.78448248507259 1.62411864957103 2.0993286357853
"1067" 21340 2.73794822587916 1.56050261117705 2.0489038409255
"1068" 21360 2.91177892692829 1.60648445620743 2.07660176375702
"1069" 21380 2.71257406541449 1.56678843824089 1.89963202825855
"1070" 21400 2.74485563552751 1.58875849260434 1.86173299518866
"1071" 21420 2.7623088757354 1.59737183549926 1.97072924266429
"1072" 21440 2.69952633963775 1.5603792992765 2.11748034022941
"1073" 21460 2.74378944511301 1.54730556406025 2.03331066509329
"1074" 21480 2.75579469838375 1.49839139530688 1.99230963745362
"1075" 21500 2.64923501154095 1.5597783688765 2.11681777195119
"1076" 21520 2.84425527293243 1.55040351967082 2.13620267201783
"1077" 21540 2.75143846797989 1.58420428921693 2.00825191661358
"1078" 21560 2.79621562986415 1.50836502402615 2.06499629477071
"1079" 21580 2.84265900006889 1.50418825637056 1.8395061199627
"1080" 21600 2.78184425142118 1.53219420095345 2.19688738212463
"1081" 21620 2.80195328953514 1.55822400907544 2.14238613479652
"1082" 21640 2.84260303688688 1.5335938908509 1.94491504212068
"1083" 21660 2.82951047261726 1.52913982727924 2.05605841746528
"1084" 21680 2.65111048052194 1.57317562121674 2.01420769335651
"1085" 21700 2.76851383293672 1.54538952216125 2.13952565591008
"1086" 21720 2.73668582512894 1.61354679430648 1.90149077838707
"1087" 21740 2.72580298514479 1.64228879741088 1.89702911710295
"1088" 21760 2.80385965083172 1.54593488948583 2.02286169103845
"1089" 21780 2.84170951963525 1.57824687652899 2.07545106414064
"1090" 21800 2.74202971029809 1.57325753470143 1.9739120794131
"1091" 21820 2.6740696954784 1.54776774959864 2.13116991196674
"1092" 21840 2.71216111139116 1.52799638063894 2.15296115815724
"1093" 21860 2.76034075835126 1.55435161679389 2.10029459845999
"1094" 21880 2.73891190556306 1.57366735279763 1.97298882251095
"1095" 21900 2.79087186532155 1.54545299773973 1.87382253373756
"1096" 21920 2.78188690419209 1.56860064693557 1.91045345996301
"1097" 21940 2.7879626221725 1.57345282732975 1.95530079300981
"1098" 21960 2.65565891425458 1.56325546674648 2.05268552525144
"1099" 21980 2.77109201882936 1.55402730523814 2.01735140654047
"1100" 22000 2.71606163752563 1.52301858403286 2.13850024122432
"1101" 22020 2.77836726289768 1.55686678367411 1.72998886954367
"1102" 22040 2.7803154859424 1.55821436446504 1.89975053361896
"1103" 22060 2.70587433226723 1.50619874366193 2.31623967671596
"1104" 22080 2.91249309896138 1.53128699244815 1.97618630905315
"1105" 22100 2.70890417780971 1.58711514811525 1.96006879361098
"1106" 22120 2.76928807845535 1.60149211081093 2.1130155747418
"1107" 22140 2.83732904437406 1.4934939977792 2.0601590479374
"1108" 22160 2.74453633109713 1.54616741254276 1.94598926594016
"1109" 22180 2.66856099321607 1.53512468568898 1.85381492713829
"1110" 22200 2.7501179564407 1.57555215234565 1.83834929147451
"1111" 22220 2.77338880595263 1.56675491324191 2.0733461752151
"1112" 22240 2.83528914209947 1.5389467859326 1.94080811427905
"1113" 22260 2.65477888919087 1.57640107695157 1.94444722215658
"1114" 22280 2.75573438891691 1.49278431656787 2.05644285472799
"1115" 22300 2.71829512570346 1.51962210119192 1.94380249280278
"1116" 22320 2.66910499515958 1.55434606406935 1.92537437574843
"1117" 22340 2.79927557011274 1.53294651461973 2.04359718415477
"1118" 22360 2.65690363697607 1.50791789514611 2.05506410551988
"1119" 22380 2.71562653673568 1.58318613704666 2.23459051384257
"1120" 22400 2.77563616586677 1.48114356798621 1.78140206734552
"1121" 22420 2.74332970300812 1.52949813652501 1.91266262815451
"1122" 22440 2.69097077985623 1.52514451439538 2.17106456241001
"1123" 22460 2.79283993313217 1.56965440270346 2.20078934820229
"1124" 22480 2.68278178397516 1.553687781811 2.03055682677517
"1125" 22500 2.76011056318639 1.49640127383469 1.89291391658809
"1126" 22520 2.68582042908675 1.58704641251285 2.18816615240233
"1127" 22540 2.76607230345653 1.51373005768113 1.87416019839303
"1128" 22560 2.78991572328339 1.53488691992549 1.88591925285904
"1129" 22580 2.68184111211785 1.57186358314561 1.77790496012892
"1130" 22600 2.69390390254266 1.55043045890266 1.9788152930629
"1131" 22620 2.80862003423218 1.51627669090146 2.13980268607424
"1132" 22640 2.73875246973243 1.52650936950625 1.83406118453552
"1133" 22660 2.81771766057885 1.54245741437786 2.15832436516667
"1134" 22680 2.66373152781514 1.4813927604502 2.04792815483334
"1135" 22700 2.78013224577683 1.51626311365495 1.99531343049697
"1136" 22720 2.75120637227437 1.49133493487847 1.97362104929605
"1137" 22740 2.79556351693851 1.512176946586 2.01003857145625
"1138" 22760 2.75206702147204 1.54769670824817 1.85811160666453
"1139" 22780 2.66249369681559 1.50555324690154 1.81366979740447
"1140" 22800 2.74524028246812 1.49889447202088 1.80365148508357
"1141" 22820 2.78651302920941 1.51335001067552 1.858396493896
"1142" 22840 2.77933127474054 1.52824855488894 1.85558360023044
"1143" 22860 2.7060601625726 1.53487175735574 1.92859870566017
"1144" 22880 2.75306851518415 1.55282611661592 1.97153023201232
"1145" 22900 2.70270426279163 1.55850591773576 1.83661389170384
"1146" 22920 2.7451962019116 1.53050282222056 1.95275121681697
"1147" 22940 2.65175151848549 1.52634801342835 1.99155805062165
"1148" 22960 2.66570327128364 1.51344444100927 1.94867404905557
"1149" 22980 2.76737920847497 1.54711864671164 1.9166598972579
"1150" 23000 2.66953370541715 1.58467320886986 1.98875633063122
"1151" 23020 2.73294873198824 1.51198888949755 1.89043279043366
"1152" 23040 2.71652040151003 1.49557925166593 1.69402741848871
"1153" 23060 2.67723021649657 1.51746164137051 1.81124690081517
"1154" 23080 2.73493558920619 1.47619251785155 1.84946401294862
"1155" 23100 2.6748009065339 1.46903590110312 2.01559394447098
"1156" 23120 2.78030615061033 1.46709852904414 1.97147658118342
"1157" 23140 2.65185802920552 1.47625032772261 1.83313005606201
"1158" 23160 2.66255805830428 1.42165038651825 1.72548797774506
"1159" 23180 2.67377742105998 1.47600212013956 1.92617485084341
"1160" 23200 2.75987086609641 1.46013497158106 1.92939208522508
"1161" 23220 2.72506074841507 1.52438928488542 1.93244452179201
"1162" 23240 2.61953446884185 1.55063264373087 1.96934625804946
"1163" 23260 2.74135048898211 1.48719999952171 1.91852327301043
"1164" 23280 2.6185236807488 1.49040189577484 1.79215891964472
"1165" 23300 2.62401087991474 1.45446614824326 1.96449168773162
"1166" 23320 2.73994667181352 1.51832724454946 1.77932568827673
"1167" 23340 2.6430911149381 1.45792817098386 1.90015563731182
"1168" 23360 2.71751276054693 1.53617116689914 1.8140176445981
"1169" 23380 2.77360312829815 1.54829861464089 1.91605236187325
"1170" 23400 2.66586900557567 1.49620130446019 1.82898527058615
"1171" 23420 2.64168798549814 1.48040470899015 1.86158201578009
"1172" 23440 2.64112511630911 1.50953074074631 2.00301573166417
"1173" 23460 2.72763449393838 1.50118618939005 1.86796742831566
"1174" 23480 2.64824938777414 1.52615813252786 2.06056638088367
"1175" 23500 2.78237363134733 1.45907840080522 1.97123613620778
"1176" 23520 2.68406526855457 1.49247654931957 1.68997227543174
"1177" 23540 2.63157637639121 1.50004694088467 1.92720022716174
"1178" 23560 2.65975511646384 1.53348168491307 1.86480129472938
"1179" 23580 2.64441930929898 1.50345269790098 1.90901855875167
"1180" 23600 2.63448534950872 1.47297583181338 1.82319963936339
"1181" 23620 2.72358879266493 1.52202975162929 1.83688373135208
"1182" 23640 2.7065448307352 1.51264239675427 1.80836988393261
"1183" 23660 2.64703930549271 1.50660246606733 2.05649347748795
"1184" 23680 2.65121062399529 1.48302055558101 1.85424244181908
"1185" 23700 2.71706764644741 1.48288424042946 1.83532184880149
"1186" 23720 2.73510583319342 1.4782614753804 1.8846540143938
"1187" 23740 2.63826662324903 1.4596917677541 1.79346132436878
"1188" 23760 2.65664746025057 1.49492540511506 1.93829229704632
"1189" 23780 2.68976546950721 1.44125254786332 1.68090006732483
"1190" 23800 2.6965546453477 1.47743536161721 2.05509631440213
"1191" 23820 2.71676147093788 1.49424473542337 1.67946055049589
"1192" 23840 2.5990769088202 1.46182549676845 1.80765234103858
"1193" 23860 2.6722986343489 1.47228739024351 1.67372504913889
"1194" 23880 2.69210461978524 1.54314623749058 2.08703903845607
"1195" 23900 2.70442544519064 1.44812703103018 1.65914878233731
"1196" 23920 2.75150140305229 1.48877257277945 1.83305090542158
"1197" 23940 2.7123923975613 1.51958846232338 1.93158666768553
"1198" 23960 2.67213373147315 1.4567116042695 1.80795200684631
"1199" 23980 2.66693889422124 1.47844354594582 1.94534120601893
"1200" 24000 2.62600393562093 1.44982639235516 1.932476598532
"1201" 24020 2.73237996285788 1.51222789183247 1.7363025605824
"1202" 24040 2.63058874372602 1.45214731433949 1.72636733094626
"1203" 24060 2.69564554138447 1.46333825238257 1.88594955710483
"1204" 24080 2.70296821794122 1.44860037913737 1.80525227166417
"1205" 24100 2.60909519135434 1.45610499262455 1.80450110659484
"1206" 24120 2.55186376260069 1.5016647280485 1.77414635052023
"1207" 24140 2.74060866821873 1.40227914766809 1.89938321861925
"1208" 24160 2.64068844263095 1.43550545561269 1.62777059528639
"1209" 24180 2.66586253712913 1.51183590158788 1.94887441196723
"1210" 24200 2.59356491330003 1.47253901193737 1.75253489949348
"1211" 24220 2.65404518612393 1.40797178446184 1.7442945886466
"1212" 24240 2.66640345014011 1.51374048143955 1.94464445802371
"1213" 24260 2.76048349444995 1.46120229443038 1.73178152318443
"1214" 24280 2.66043171065502 1.44859868581165 1.67764794108254
"1215" 24300 2.69841352589678 1.46166858937898 1.83146915020654
"1216" 24320 2.56984439178923 1.49252986893103 1.70348584628874
"1217" 24340 2.64420110773998 1.45146764531175 1.95110245791424
"1218" 24360 2.70666603110941 1.52382421670804 1.85227824381612
"1219" 24380 2.6896053014776 1.48108851578187 1.73275547146592
"1220" 24400 2.70622993183202 1.44249282047585 1.75156704609436
"1221" 24420 2.65814408758891 1.44133160209763 1.99906082726534
"1222" 24440 2.69839817948912 1.5110452213399 1.94381259548612
"1223" 24460 2.72634007938119 1.40639738062637 1.80161245659977
"1224" 24480 2.65721231932049 1.44998487749768 1.86325446422075
"1225" 24500 2.66898601269928 1.47998590367637 1.75585210580766
"1226" 24520 2.67248791931977 1.5076393022308 1.78337383063129
"1227" 24540 2.64837204739394 1.46051809449368 1.73078134048765
"1228" 24560 2.74008816004546 1.37257948253488 1.76108462882877
"1229" 24580 2.66598801214878 1.44428302280805 1.91286314632378
"1230" 24600 2.57757036326878 1.43662867447309 1.8907991201783
"1231" 24620 2.67962844515328 1.47889425557888 1.73117425436692
"1232" 24640 2.66249279104672 1.51128724996531 1.8272409420512
"1233" 24660 2.72074545665099 1.47449413002329 1.72541615230038
"1234" 24680 2.66715667204285 1.41159746517045 1.68983261000916
"1235" 24700 2.65246854909837 1.46407207007273 2.02778612724209
"1236" 24720 2.65886155134742 1.41669174904978 1.81280306341461
"1237" 24740 2.66651284048159 1.47683419835789 1.89144044476866
"1238" 24760 2.65958636185495 1.43252637021276 1.68485480663263
"1239" 24780 2.70672735838365 1.48985536019619 1.7005945350285
"1240" 24800 2.67721922716157 1.45693387834202 1.75580918354896
"1241" 24820 2.56924290699611 1.5012043087842 1.86169287062727
"1242" 24840 2.69010915353169 1.46500155168103 1.66475597833236
"1243" 24860 2.69701155813037 1.43760409870826 1.78822968040976
"1244" 24880 2.62640688087323 1.44776630393923 1.64523458777956
"1245" 24900 2.65445015150599 1.44439990342726 1.75518238131587
"1246" 24920 2.59683153592912 1.41713165401394 1.77975798963473
"1247" 24940 2.59687870340438 1.47950595653118 1.83687450942078
"1248" 24960 2.62436669400503 1.46874316918902 1.84431264078838
"1249" 24980 2.61682164525268 1.44160167280076 1.80845494970122
"1250" 25000 2.64335161982372 1.43156153440386 1.70076419672131
"1251" 25020 2.67406746427724 1.43067691965545 1.79478495563074
"1252" 25040 2.58265179165234 1.47251150721007 1.85836138291836
"1253" 25060 2.68399061563166 1.44684646162162 1.83271273231486
"1254" 25080 2.58202683550878 1.41144010424465 1.72617309321329
"1255" 25100 2.64336035000913 1.45955676127472 1.75567992257709
"1256" 25120 2.62739477069175 1.51939166206344 1.50804968891431
"1257" 25140 2.62067646386999 1.43710193026591 1.77834199962528
"1258" 25160 2.68308677651825 1.48466677788033 1.78182350144148
"1259" 25180 2.58606261294914 1.48311308062407 1.66767268617975
"1260" 25200 2.69488177283417 1.50486235599006 1.77242177984589
"1261" 25220 2.66489505130018 1.45511424346454 1.70803007473696
"1262" 25240 2.56745262810185 1.4181656627281 1.77315224821875
"1263" 25260 2.64747338359676 1.4883298987629 1.99046716339827
"1264" 25280 2.65255843560638 1.41631788401394 1.81773277217347
"1265" 25300 2.61216548676149 1.41512307863064 2.0076289222871
"1266" 25320 2.61644384530649 1.43731063587942 1.69639519109199
"1267" 25340 2.70915263883046 1.4365773467737 1.80058700462732
"1268" 25360 2.60104003612699 1.4130414322168 1.591849121821
"1269" 25380 2.68519712109799 1.43297973790926 1.82348826464124
